,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,nominal_sizes,lengths,thread_sizes,connection_types,end_forms,thread_pitches,max_length,min_thread_pitch,min_thread_size
34,,,,,0,0,other,C-0365,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.125,(),(),(),(),(),(),0,9999,9999
35,,,,,0,0,other,C-1214,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP-A/C,,,,,0,,FALSE,0.001,(),(),(),(),(),(),0,9999,9999
36,,,,,0,0,other,C-1216,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,VALVE AS.-A/C,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
37,,,,,0,0,other,C-0578,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-ORFS,,,,,0,,FALSE,0.025,(),(),(),(),(),(),0,9999,9999
38,,,,,0,0,other,C-0950,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.306,(),(),(),(),(),(),0,9999,9999
39,,,,,0,0,other,C-0855,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SLEEVE-CRIMP,,,,,0,,FALSE,0.002,(),(),(),(),(),(),0,9999,9999
40,,,,,0,0,other,C-0442,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-O DRAIN,,,,,0,,FALSE,0.395,(),(),(),(),(),(),0,9999,9999
41,,,,,0,0,other,C-0617,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.17,(),(),(),(),(),(),0,9999,9999
42,,,,,0,0,other,C-0774,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.062,(),(),(),(),(),(),0,9999,9999
43,,,,,0,0,other,C-1058,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SLEEVE-ORFS,,,,,0,,FALSE,0.014,(),(),(),(),(),(),0,9999,9999
44,,,,,0,0,other,C-0552,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.177,(),(),(),(),(),(),0,9999,9999
45,,,,,0,0,other,C-1954,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.068,(),(),(),(),(),(),0,9999,9999
46,,,,,0,0,other,C-0752,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.941,(),(),(),(),(),(),0,9999,9999
47,,,,,0,0,other,C-1898,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,STUD-WELD,,,,,0,,FALSE,0.022,(),(),(),(),(),(),0,9999,9999
48,,,,,0,0,other,C-0953,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.144,(),(),(),(),(),(),0,9999,9999
49,,,,,0,0,other,C-0957,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.127,(),(),(),(),(),(),0,9999,9999
50,,,,,0,0,other,C-1268,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-STR,,,,,0,,FALSE,0.022,(),(),(),(),(),(),0,9999,9999
51,,,,,0,0,other,C-1477,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-A/C,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
52,,,,,0,0,other,C-1398,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COLLAR,,,,,0,,FALSE,0.56,(),(),(),(),(),(),0,9999,9999
53,,,,,0,0,other,C-1478,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-A/C,,,,,0,,FALSE,0.05,(),(),(),(),(),(),0,9999,9999
54,,,,,0,0,other,C-0993,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.499,(),(),(),(),(),(),0,9999,9999
55,,,,,0,0,other,C-0655,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.162,(),(),(),(),(),(),0,9999,9999
56,,,,,0,0,other,C-1403,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,WASHER-FUEL INJ,,,,,0,,FALSE,0.003,(),(),(),(),(),(),0,9999,9999
57,,,,,0,0,other,C-0844,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.145,(),(),(),(),(),(),0,9999,9999
58,,,,,0,0,other,C-1533,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT,,,,,0,,FALSE,0.014,(),(),(),(),(),(),0,9999,9999
59,,,,,0,0,other,C-0366,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.112,(),(),(),(),(),(),0,9999,9999
60,,,,,0,0,other,C-1502,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.418,(),(),(),(),(),(),0,9999,9999
61,,,,,0,0,other,C-1756,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FUEL INJ,,,,,0,,FALSE,0.025,(),(),(),(),(),(),0,9999,9999
62,,,,,0,0,other,C-1564,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP AS-FILLER,,,,,0,,FALSE,0.197,(),(),(),(),(),(),0,9999,9999
63,,,,,0,0,other,C-1950,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-INJ LINE,,,,,0,,FALSE,0.045,(),(),(),(),(),(),0,9999,9999
64,,,,,0,0,other,C-1211,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CONNECTOR,,,,,0,,FALSE,0.175,(),(),(),(),(),(),0,9999,9999
65,,,,,0,0,other,C-1874,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-WELD,,,,,0,,FALSE,0.016,(),(),(),(),(),(),0,9999,9999
66,,,,,0,0,other,C-1213,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP-A/C,,,,,0,,FALSE,0.001,(),(),(),(),(),(),0,9999,9999
67,,,,,0,0,other,C-0139,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.548,(),(),(),(),(),(),0,9999,9999
68,,,,,0,0,other,C-1215,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,VALVE AS.-A/C,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
69,,,,,0,0,other,C-1379,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FUEL INJ,,,,,0,,FALSE,0.025,(),(),(),(),(),(),0,9999,9999
70,,,,,0,0,other,C-1688,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-F INJ LINE,,,,,0,,FALSE,0.044,(),(),(),(),(),(),0,9999,9999
71,,,,,0,0,other,C-1491,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING,,,,,0,,FALSE,0.03,(),(),(),(),(),(),0,9999,9999
72,,,,,0,0,other,C-0377,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,VALVE CORE,,,,,0,,FALSE,0.064,(),(),(),(),(),(),0,9999,9999
73,,,,,0,0,other,C-1521,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.298,(),(),(),(),(),(),0,9999,9999
74,,,,,0,0,other,C-1402,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.2,(),(),(),(),(),(),0,9999,9999
75,,,,,0,0,other,C-0681,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.096,(),(),(),(),(),(),0,9999,9999
76,,,,,0,0,other,C-0675,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.323,(),(),(),(),(),(),0,9999,9999
77,,,,,0,0,other,C-0108,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.13,(),(),(),(),(),(),0,9999,9999
78,,,,,0,0,other,C-2046,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,SLEEVE,,,,,0,,FALSE,1.2,(),(),(),(),(),(),0,9999,9999
79,,,,,0,0,other,C-1550,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-OIL LIN,,,,,0,,FALSE,0.236,(),(),(),(),(),(),0,9999,9999
80,,,,,0,0,other,C-0915,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PIN,,,,,0,,FALSE,0.006,(),(),(),(),(),(),0,9999,9999
81,,,,,0,0,other,C-0581,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-ORFS,,,,,0,,FALSE,0.123,(),(),(),(),(),(),0,9999,9999
82,,,,,0,0,other,C-1080,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-PIPE,,,,,0,,FALSE,0.592,(),(),(),(),(),(),0,9999,9999
83,,,,,0,0,other,C-1183,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.482,(),(),(),(),(),(),0,9999,9999
84,,,,,0,0,other,C-1668,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,1.33,(),(),(),(),(),(),0,9999,9999
85,,,,,0,0,other,C-0424,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-WELD,,,,,0,,FALSE,0.009,(),(),(),(),(),(),0,9999,9999
86,,,,,0,0,other,C-0120,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.029,(),(),(),(),(),(),0,9999,9999
87,,,,,0,0,other,C-0064,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.952,(),(),(),(),(),(),0,9999,9999
88,,,,,0,0,other,C-0762,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.453,(),(),(),(),(),(),0,9999,9999
89,,,,,0,0,other,C-0710,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.303,(),(),(),(),(),(),0,9999,9999
90,,,,,0,0,other,C-0952,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.213,(),(),(),(),(),(),0,9999,9999
91,,,,,0,0,other,C-0642,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.846,(),(),(),(),(),(),0,9999,9999
92,,,,,0,0,other,C-0939,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.77,(),(),(),(),(),(),0,9999,9999
93,,,,,0,0,other,C-0955,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW-HYDRAULIC,,,,,0,,FALSE,0.623,(),(),(),(),(),(),0,9999,9999
94,,,,,0,0,other,C-1095,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,9.97,(),(),(),(),(),(),0,9999,9999
95,,,,,0,0,other,C-1109,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.873,(),(),(),(),(),(),0,9999,9999
96,,,,,0,0,other,C-1132,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.036,(),(),(),(),(),(),0,9999,9999
97,,,,,0,0,other,C-1187,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.955,(),(),(),(),(),(),0,9999,9999
98,,,,,0,0,other,C-0863,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,2.178,(),(),(),(),(),(),0,9999,9999
99,,,,,0,0,other,C-1172,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.246,(),(),(),(),(),(),0,9999,9999
100,,,,,0,0,other,C-1248,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BLOCK,,,,,0,,FALSE,0.018,(),(),(),(),(),(),0,9999,9999
101,,,,,0,0,other,C-0772,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.938,(),(),(),(),(),(),0,9999,9999
102,,,,,0,0,other,C-0441,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-O LINE,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
103,,,,,0,0,other,C-0130,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.49,(),(),(),(),(),(),0,9999,9999
104,,,,,0,0,other,C-1254,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COLLAR,,,,,0,,FALSE,0.2,(),(),(),(),(),(),0,9999,9999
105,,,,,0,0,other,C-1356,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CLIP,,,,,0,,FALSE,0.025,(),(),(),(),(),(),0,9999,9999
106,,,,,0,0,other,C-1497,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BRACKET,,,,,0,,FALSE,0.103,(),(),(),(),(),(),0,9999,9999
107,,,,,0,0,other,C-1499,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,2,(),(),(),(),(),(),0,9999,9999
108,,,,,0,0,other,C-0368,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.442,(),(),(),(),(),(),0,9999,9999
109,,,,,0,0,other,C-1483,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-A/C,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
110,,,,,0,0,other,C-1735,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-OIL LIN,,,,,0,,FALSE,0.15,(),(),(),(),(),(),0,9999,9999
111,,,,,0,0,other,C-0249,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.229,(),(),(),(),(),(),0,9999,9999
112,,,,,0,0,other,C-0314,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.25,(),(),(),(),(),(),0,9999,9999
113,,,,,0,0,other,C-0378,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,VALVE BODY,,,,,0,,FALSE,0.094,(),(),(),(),(),(),0,9999,9999
114,,,,,0,0,other,C-1993,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS,,,,,0,,FALSE,0.221,(),(),(),(),(),(),0,9999,9999
115,,,,,0,0,other,C-0144,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HASP AS,,,,,0,,FALSE,0.061,(),(),(),(),(),(),0,9999,9999
116,,,,,0,0,other,C-1859,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HEAD-FLANGED,,,,,0,,FALSE,0.55,(),(),(),(),(),(),0,9999,9999
117,,,,,0,0,other,C-1232,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,LUG,,,,,0,,FALSE,0.032,(),(),(),(),(),(),0,9999,9999
118,,,,,0,0,other,C-0987,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.48,(),(),(),(),(),(),0,9999,9999
119,,,,,0,0,other,C-0989,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BLOCK,,,,,0,,FALSE,4.073,(),(),(),(),(),(),0,9999,9999
120,,,,,0,0,other,C-0964,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.065,(),(),(),(),(),(),0,9999,9999
121,,,,,0,0,other,C-0824,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP-A/C,,,,,0,,FALSE,0.045,(),(),(),(),(),(),0,9999,9999
122,,,,,0,0,other,C-1037,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING,,,,,0,,FALSE,0.043,(),(),(),(),(),(),0,9999,9999
123,,,,,0,0,other,C-0923,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HEAD-ADAPTER,,,,,0,,FALSE,0.102,(),(),(),(),(),(),0,9999,9999
124,,,,,0,0,other,C-1112,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS,,,,,0,,FALSE,0.146,(),(),(),(),(),(),0,9999,9999
125,,,,,0,0,other,C-1814,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLUG-CUP,,,,,0,,FALSE,0.001,(),(),(),(),(),(),0,9999,9999
126,,,,,0,0,other,C-0168,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.418,(),(),(),(),(),(),0,9999,9999
127,,,,,0,0,other,C-0640,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.123,(),(),(),(),(),(),0,9999,9999
128,,,,,0,0,other,C-0656,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.068,(),(),(),(),(),(),0,9999,9999
129,,,,,0,0,other,C-0996,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.074,(),(),(),(),(),(),0,9999,9999
130,,,,,0,0,other,C-0225,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FLARED,,,,,0,,FALSE,0.07,(),(),(),(),(),(),0,9999,9999
131,,,,,0,0,other,C-1567,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CLIP,,,,,0,,FALSE,0.022,(),(),(),(),(),(),0,9999,9999
132,,,,,0,0,other,C-1217,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-A/C,,,,,0,,FALSE,0.077,(),(),(),(),(),(),0,9999,9999
133,,,,,0,0,other,C-0085,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS-FITTING,,,,,0,,FALSE,0.079,(),(),(),(),(),(),0,9999,9999
134,,,,,0,0,other,C-0597,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.206,(),(),(),(),(),(),0,9999,9999
135,,,,,0,0,other,C-0248,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.248,(),(),(),(),(),(),0,9999,9999
136,,,,,0,0,other,C-1978,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COUPLING AS,,,,,0,,FALSE,0.03,(),(),(),(),(),(),0,9999,9999
137,,,,,0,0,other,C-1480,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-A/C,,,,,0,,FALSE,0.059,(),(),(),(),(),(),0,9999,9999
138,,,,,0,0,other,C-1220,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TEE,,,,,0,,FALSE,0.275,(),(),(),(),(),(),0,9999,9999
139,,,,,0,0,other,C-2045,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-INLET,,,,,0,,FALSE,0.74,(),(),(),(),(),(),0,9999,9999
140,,,,,0,0,other,C-1548,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-CAPTIVE,,,,,0,,FALSE,0.363,(),(),(),(),(),(),0,9999,9999
141,,,,,0,0,other,C-0121,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-O LINE,,,,,0,,FALSE,0.227,(),(),(),(),(),(),0,9999,9999
142,,,,,0,0,other,C-0859,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.782,(),(),(),(),(),(),0,9999,9999
143,,,,,0,0,other,C-0124,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COUPLING AS-PERM,,,,,0,,FALSE,0.143,(),(),(),(),(),(),0,9999,9999
144,,,,,0,0,other,C-0347,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CAP-A/C,,,,,0,,FALSE,0.002,(),(),(),(),(),(),0,9999,9999
145,,,,,0,0,other,C-0864,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NIPPLE AS.-45,,,,,0,,FALSE,0.018,(),(),(),(),(),(),0,9999,9999
146,,,,,0,0,other,C-0890,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS,,,,,0,,FALSE,0.41,(),(),(),(),(),(),0,9999,9999
147,,,,,0,0,other,C-1669,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,LUG,,,,,0,,FALSE,0.002,(),(),(),(),(),(),0,9999,9999
148,,,,,0,0,other,C-0340,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,0.29,(),(),(),(),(),(),0,9999,9999
149,,,,,0,0,other,C-0636,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER,,,,,0,,FALSE,0.094,(),(),(),(),(),(),0,9999,9999
150,,,,,0,0,other,C-1406,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HEAD-FLANGED,,,,,0,,FALSE,0.148,(),(),(),(),(),(),0,9999,9999
151,,,,,0,0,other,C-1511,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,WASHER,,,,,0,,FALSE,0.035,(),(),(),(),(),(),0,9999,9999
152,,,,,0,0,other,C-1832,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,DISC,,,,,0,,FALSE,0.146,(),(),(),(),(),(),0,9999,9999
153,,,,,0,0,other,C-0203,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,PLATE,,,,,0,,FALSE,0.295,(),(),(),(),(),(),0,9999,9999
154,,,,,0,0,other,C-0171,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,BOSS,,,,,0,,FALSE,0.234,(),(),(),(),(),(),0,9999,9999
155,,,,,0,0,other,C-0954,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.567,(),(),(),(),(),(),0,9999,9999
156,,,,,0,0,other,C-1013,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FITTING-FLANGE,,,,,0,,FALSE,0.364,(),(),(),(),(),(),0,9999,9999
157,,,,,0,0,other,C-1097,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.594,(),(),(),(),(),(),0,9999,9999
158,,,,,0,0,other,C-0112,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.901,(),(),(),(),(),(),0,9999,9999
159,,,,,0,0,other,C-1141,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ADAPTER-PIPE,,,,,0,,FALSE,0.41,(),(),(),(),(),(),0,9999,9999
160,,,,,0,0,other,C-1121,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.49,(),(),(),(),(),(),0,9999,9999
161,,,,,0,0,other,C-0031,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,WASHER,,,,,0,,FALSE,0.038,(),(),(),(),(),(),0,9999,9999
162,,,,,0,0,other,C-1019,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,VALVE BODY,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
163,,,,,0,0,other,C-0376,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.124,(),(),(),(),(),(),0,9999,9999
164,,,,,0,0,other,C-1676,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,TUBE AS-FUEL IN,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
165,,,,,0,0,other,C-0783,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,1.303,(),(),(),(),(),(),0,9999,9999
166,,,,,0,0,other,C-0129,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW-OIL INLET,,,,,0,,FALSE,0,(),(),(),(),(),(),0,9999,9999
167,,,,,0,0,other,C-0011,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT,,,,,0,,FALSE,0.012,(),(),(),(),(),(),0,9999,9999
168,,,,,0,0,other,C-1436,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,STUD-WELD,,,,,0,,FALSE,0.021,(),(),(),(),(),(),0,9999,9999
169,,,,,0,0,other,C-1311,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,RIVET,,,,,0,,FALSE,0.005,(),(),(),(),(),(),0,9999,9999
170,,,,,0,0,other,C-1871,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE-ONE PIEC,,,,,0,,FALSE,1.34,(),(),(),(),(),(),0,9999,9999
171,,,,,0,0,other,C-1223,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,HOOK-S,,,,,0,,FALSE,0.008,(),(),(),(),(),(),0,9999,9999
172,,,,,0,0,other,C-0707,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,5.542,(),(),(),(),(),(),0,9999,9999
173,,,,,0,0,other,C-1512,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,CLEAT,,,,,0,,FALSE,0.163,(),(),(),(),(),(),0,9999,9999
174,,,,,0,0,other,C-0813,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,WASHER,,,,,0,,FALSE,0.001,(),(),(),(),(),(),0,9999,9999
175,,,,,0,0,other,C-1689,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COLLAR,,,,,0,,FALSE,0.124,(),(),(),(),(),(),0,9999,9999
176,,,,,0,0,other,C-1382,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-FLARED,,,,,0,,FALSE,0.025,(),(),(),(),(),(),0,9999,9999
177,,,,,0,0,other,C-0717,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.34,(),(),(),(),(),(),0,9999,9999
178,,,,,0,0,other,C-1941,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,COLLAR-O-RING,,,,,0,,FALSE,0.035,(),(),(),(),(),(),0,9999,9999
179,,,,,0,0,other,C-0975,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,0.18,(),(),(),(),(),(),0,9999,9999
180,,,,,0,0,other,C-0194,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,FLANGE,,,,,0,,FALSE,4.1,(),(),(),(),(),(),0,9999,9999
181,,,,,0,0,other,C-0749,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,NUT-ORFS,,,,,0,,FALSE,0.106,(),(),(),(),(),(),0,9999,9999
182,,,,,0,0,other,C-0329,other,,,,,,,FALSE,,,,,,,,,,,FALSE,,0,ELBOW,,,,,0,,FALSE,6.8,(),(),(),(),(),(),0,9999,9999
